Averaged Fitness Value,Standard Deviation value,calculation time(milis)
282.158203,3973.669308,8
235.875488,2852.935180,7
199.041504,2152.978258,5
169.908691,1943.897424,7
144.727051,1597.896690,7
125.336914,1386.274184,5
108.524902,1216.619497,5
96.707520,1180.421779,6
86.105469,1158.195908,6
75.040527,1030.795721,5
66.687500,970.582031,6
60.781738,893.768280,5
56.862305,946.865806,4
51.216797,900.620968,9
47.673340,923.419172,6
44.196777,902.606298,14
40.750000,913.308594,5
38.227051,865.307335,4
35.221680,895.819999,5
31.913086,878.524673,12
29.123535,840.555540,5
28.312988,911.496277,7
26.027832,889.067096,6
25.735840,933.602583,5
24.757812,900.366150,7
22.962891,869.114834,5
23.602051,952.025718,7
21.755859,892.216763,7
22.331543,952.634708,6
21.793457,905.824039,6
21.793457,905.824039,6
String tested,Total calculation time(milis)
tAxrZPOes,215
