Averaged Fitness Value,Standard Deviation value,calculation time(milis)
440.774902,5548.214468,7
381.647949,4021.428306,5
335.029785,3405.083586,15
293.244141,2636.444302,6
259.115234,2211.934963,5
230.178223,1966.224584,5
205.641113,1765.767196,5
182.773926,1654.582191,5
162.201660,1439.342634,8
144.540039,1254.042342,7
129.397461,1057.384017,5
119.583008,1026.669868,8
110.163086,945.286880,5
101.489746,881.384660,7
94.736328,853.669735,4
88.614746,874.325701,5
83.192383,840.930762,5
77.437500,818.860352,5
72.318359,816.778530,6
67.407227,810.288268,4
63.535645,833.531933,6
59.405273,840.496886,6
55.986816,869.077463,5
53.172363,856.953201,5
49.058105,812.503948,4
46.950195,910.897910,5
43.225586,843.668838,7
42.054199,902.506340,4
39.599609,865.227383,5
36.388184,809.623239,5
36.395508,921.849433,21
33.131836,814.044143,4
32.896484,893.650417,5
29.356445,816.116111,6
30.214844,881.216537,4
27.913086,839.258071,5
27.239746,817.172502,4
26.282227,870.078551,5
25.837891,831.959072,5
25.034180,810.024222,5
25.744141,845.019497,7
23.906738,825.006439,5
24.037109,828.228115,5
22.875488,824.567016,10
22.636719,867.056503,4
22.928223,866.349828,6
23.018066,867.987467,7
21.130859,784.713345,6
21.510254,845.370989,5
21.510254,845.370989,5
String tested,Total calculation time(milis)
GQHuyIFBAolxagW,329
