Averaged Fitness Value,Standard Deviation value,calculation time(milis)
440.774902,5548.214468,4
381.647949,4021.428306,6
335.029785,3405.083586,4
293.244141,2636.444302,4
259.115234,2211.934963,5
230.178223,1966.224584,4
205.641113,1765.767196,5
182.773926,1654.582191,5
162.201660,1439.342634,5
144.540039,1254.042342,6
129.397461,1057.384017,5
119.583008,1026.669868,6
110.163086,945.286880,5
101.489746,881.384660,5
94.736328,853.669735,5
88.614746,874.325701,5
83.192383,840.930762,5
77.437500,818.860352,5
72.318359,816.778530,5
67.407227,810.288268,6
63.535645,833.531933,5
59.405273,840.496886,6
55.986816,869.077463,5
53.172363,856.953201,5
49.058105,812.503948,6
46.950195,910.897910,5
43.225586,843.668838,5
42.054199,902.506340,4
39.599609,865.227383,4
36.388184,809.623239,5
36.395508,921.849433,4
33.131836,814.044143,4
32.896484,893.650417,4
29.356445,816.116111,4
30.214844,881.216537,5
27.913086,839.258071,5
27.239746,817.172502,4
26.282227,870.078551,5
25.837891,831.959072,4
25.034180,810.024222,4
25.744141,845.019497,5
23.906738,825.006439,4
24.037109,828.228115,5
22.875488,824.567016,4
22.636719,867.056503,5
22.928223,866.349828,11
23.018066,867.987467,6
21.130859,784.713345,5
21.510254,845.370989,5
21.510254,845.370989,5
String tested,Total calculation time(milis)
GQHuyIFBAolxagW,281
