Averaged Fitness Value,Standard Deviation value,calculation time(milis)
296.666992,3586.853950,9
254.764160,2600.765180,5
218.238770,2139.350704,5
188.395996,1886.192308,14
162.064941,1645.685724,6
140.032715,1455.760160,5
122.078613,1271.743332,13
109.198730,1248.737362,6
96.356445,1165.967673,5
84.206055,1040.396018,7
74.090820,968.921439,5
66.580566,900.349954,6
60.901855,888.233043,6
54.815918,868.365040,5
50.351562,860.051208,7
47.144043,888.646732,6
43.389648,905.036651,5
39.639160,807.974775,5
37.137207,828.834202,5
34.125000,824.136719,6
31.509766,790.544827,7
31.132812,829.864197,5
29.276855,856.299816,4
28.911621,880.104982,4
28.122559,935.976679,5
25.485352,846.547637,6
25.492676,895.924751,5
23.684570,861.297965,4
23.684570,861.297965,4
String tested,Total calculation time(milis)
HJbFYeySsu,196
