Averaged Fitness Value,Standard Deviation value,calculation time(milis)
282.158203,3973.669308,6
235.875488,2852.935180,6
199.041504,2152.978258,16
169.908691,1943.897424,6
144.727051,1597.896690,5
125.336914,1386.274184,6
108.524902,1216.619497,4
96.707520,1180.421779,6
86.105469,1158.195908,6
75.040527,1030.795721,6
66.687500,970.582031,6
60.781738,893.768280,5
56.862305,946.865806,7
51.216797,900.620968,6
47.673340,923.419172,5
44.196777,902.606298,5
40.750000,913.308594,7
38.227051,865.307335,5
35.221680,895.819999,5
31.913086,878.524673,6
29.123535,840.555540,6
28.312988,911.496277,5
26.027832,889.067096,4
25.735840,933.602583,6
24.757812,900.366150,7
22.962891,869.114834,5
23.602051,952.025718,6
21.755859,892.216763,5
22.331543,952.634708,5
21.793457,905.824039,4
21.793457,905.824039,4
String tested,Total calculation time(milis)
tAxrZPOes,196
