Averaged Fitness Value,Standard Deviation value,calculation time(milis)
297.983887,3383.158432,7
254.300781,2428.392929,6
221.117676,1993.034492,5
192.968262,1673.202606,5
167.759277,1412.734533,8
146.927734,1234.031887,6
130.637207,1189.992893,6
116.885742,1125.169562,8
103.117188,1094.907166,6
89.767578,889.402035,6
80.909668,920.286274,6
72.604492,809.371894,5
66.660156,851.096420,6
59.693359,801.293667,6
54.986816,805.120432,6
50.149902,787.519033,6
47.507324,880.854439,5
42.307129,711.678621,6
39.380859,781.823696,6
37.012207,765.187839,4
33.874023,755.634521,5
33.904297,824.778927,7
31.600098,803.347402,6
30.282227,738.038512,5
29.576172,823.350643,5
28.098145,788.411754,6
26.844727,789.044250,7
25.339355,760.462475,6
26.466309,890.201990,6
23.950195,779.733848,6
23.781738,835.641327,6
23.984375,872.970459,5
21.737305,763.361655,8
22.604004,839.541918,5
21.722656,824.632065,6
21.700195,833.971641,8
19.981445,756.235007,9
20.915527,837.370306,5
20.370605,831.686382,5
19.225098,769.740835,8
20.130371,827.012789,6
19.226074,752.439613,7
19.343262,800.132660,5
18.415039,789.115829,5
19.950684,844.023447,6
18.602051,801.120445,6
19.466797,846.879757,6
19.722168,810.726032,5
18.653320,809.758719,6
19.146484,819.989285,6
19.431152,820.360494,5
20.532715,884.824125,7
20.077637,881.037430,4
18.095703,736.616817,5
18.176758,743.363288,4
19.724609,847.557949,5
19.630371,863.586519,7
19.502441,854.437494,5
18.954102,789.677581,16
20.106934,818.735147,5
19.102539,816.247298,4
18.617188,742.471619,7
19.779785,815.015470,5
19.119141,820.767056,5
19.062988,786.115661,5
19.938477,820.004027,5
18.836914,773.665786,6
18.836914,773.665786,6
String tested,Total calculation time(milis)
ImDNfLbXCGx,447
