Averaged Fitness Value,Standard Deviation value,calculation time(milis)
369.505371,4549.813448,4
317.445801,2845.851555,6
278.333984,2273.542751,4
247.650879,2028.476259,5
218.782715,1820.455229,5
194.882324,1588.537422,5
174.662598,1455.459890,4
156.134766,1342.950588,4
139.117188,1133.346619,5
123.998535,1033.379392,4
112.806641,1093.548550,7
101.520508,1039.304267,5
91.208008,937.383491,4
82.071777,919.318578,5
75.419434,901.121439,5
68.395996,858.188402,8
63.235840,852.043501,5
57.076172,761.030331,5
52.847656,785.468979,7
49.327637,739.690994,6
45.938477,748.946410,5
44.206543,809.184391,8
41.691895,800.225872,5
40.048828,807.591366,4
37.976562,775.726013,7
36.503418,811.436512,5
34.672363,783.600174,4
33.237305,794.767905,5
33.040527,825.859197,4
30.744141,794.495083,5
30.657715,822.310087,6
29.979980,840.804775,5
28.468262,782.879852,13
27.532715,816.010648,5
28.342285,850.402860,4
26.216797,800.209835,5
26.188477,808.114867,5
25.547852,852.260406,4
24.897949,813.709800,5
23.564941,748.554376,7
24.760254,817.510393,6
22.836426,791.915138,5
22.554688,779.103455,7
21.451660,795.236921,5
21.488281,838.403183,6
21.416016,838.867947,8
21.236328,828.102352,10
20.090820,776.086478,6
20.478027,860.316900,5
20.024902,825.399282,6
20.662598,852.198171,6
20.784668,861.509784,5
19.816406,855.596176,7
18.052734,760.722805,7
19.167969,809.341904,5
19.652344,841.153549,6
20.144531,883.545517,6
19.239746,846.652971,6
19.510254,824.184465,11
19.874023,818.814208,5
19.711426,822.201393,5
18.633301,782.295707,6
19.717773,838.427184,6
19.360352,831.707061,5
20.204102,843.176116,6
18.878418,778.047230,7
18.795898,768.313811,6
19.107910,820.545484,6
19.619141,870.975063,5
19.111816,809.019235,6
19.789062,838.340271,4
19.659668,829.002826,7
19.455078,820.835873,6
18.687988,820.056457,5
19.871582,892.701771,4
19.517578,834.431332,6
19.138184,792.420847,5
19.156738,846.784515,4
19.047363,793.162308,6
19.396973,857.132940,5
19.076660,800.710432,5
19.722656,862.005112,5
19.837891,831.685635,5
19.857422,816.017757,6
18.655762,794.984527,5
18.948242,824.626227,4
19.682617,851.160010,5
19.368164,824.855666,6
19.764648,836.782500,18
20.424316,913.331186,5
19.269043,836.253299,6
19.221680,828.268241,7
19.130371,838.587984,5
18.610840,798.409590,4
18.811523,830.973266,5
19.227051,811.997764,6
18.782227,761.851012,7
19.794434,858.076395,5
19.545410,810.648329,5
20.616211,871.675948,4
19.703125,869.221436,5
19.085449,820.785179,7
19.307617,825.640723,4
17.863281,748.091660,5
19.209473,811.601141,5
19.654297,849.094357,6
17.789062,776.059021,7
19.870117,875.642310,4
20.180664,850.768142,5
18.597168,778.315754,6
18.985352,812.760528,5
19.542969,851.369247,7
19.965332,912.649677,5
19.320312,816.340759,6
19.096680,819.054130,4
18.755859,808.647427,5
18.585449,769.467308,5
19.676758,844.008796,12
20.180176,849.930916,6
19.461426,825.340309,5
18.514648,798.855254,6
18.929199,818.745476,5
18.716309,798.217859,7
19.434082,814.293506,5
19.177734,819.961575,5
19.697754,820.439409,7
18.639648,810.984405,5
18.975586,764.936904,5
19.634277,853.012243,5
19.178711,824.895797,5
19.217773,811.431090,6
18.838379,779.731203,5
18.765625,734.876709,5
19.917969,892.872177,5
19.579590,848.748548,5
19.579590,848.748548,5
String tested,Total calculation time(milis)
RKHAWkLCQDimsb,867
