Averaged Fitness Value,Standard Deviation value,calculation time(milis)
633.813477,412.459350,9
617.802734,725.347805,9
595.224609,1085.984707,9
567.841797,1354.326534,9
538.251953,1498.116207,9
509.375000,1633.984375,10
478.496094,1937.484360,9
448.364258,2069.834113,9
416.772461,2383.479476,9
380.820312,2439.463806,7
347.202148,2615.560699,7
312.612305,2719.787192,7
279.667969,2617.956161,7
245.747070,2591.922355,8
216.372070,2627.902579,8
186.772461,2503.596663,7
186.772461,2503.596663,7
String tested,Total calculation time(milis)
UIEZSTRqKBmJA,147
